action;tote_batch_id;timestamp;location
add-to-batch_59;282;2022-11-08 11:36:53.976000;buffer
add-to-batch_59;569;2022-11-08 11:36:54.301000;buffer
batch-full;batch-59;2022-11-08 11:36:54.301000;buffer
batch-release;batch-59;2022-11-08 11:36:54.301000;buffer
batch-pick-start;batch-59;2022-11-08 11:36:54.301000;buffer
new-batch;batch-60;2022-11-08 11:37:22.541000;buffer
add-to-batch_60;358;2022-11-08 11:37:22.541000;buffer
add-to-batch_60;899;2022-11-08 11:38:25.884000;buffer
add-to-batch_60;878;2022-11-08 11:38:31.917000;buffer
add-to-batch_60;303;2022-11-08 11:38:40.762000;buffer
batch-pick-end;batch-58;2022-11-08 11:38:41.743000;buffer
batch-consolidate-start;batch-58;2022-11-08 11:38:41.743000;consolidation
tote-finished;862;2022-11-08 11:38:48.901000;consolidation
tote-finished;632;2022-11-08 11:38:56.054000;consolidation
tote-finished;26;2022-11-08 11:39:03.070000;consolidation
tote-finished;162;2022-11-08 11:39:07.045000;consolidation
tote-finished;756;2022-11-08 11:39:11.408000;consolidation
tote-finished;930;2022-11-08 11:39:15.538000;consolidation
tote-finished;422;2022-11-08 11:39:21.227000;consolidation
tote-finished;412;2022-11-08 11:39:27.292000;consolidation
add-to-batch_60;737;2022-11-08 11:39:27.806000;buffer
tote-finished;519;2022-11-08 11:39:33.337000;consolidation
tote-finished;832;2022-11-08 11:39:39.660000;consolidation
tote-finished;236;2022-11-08 11:39:46.558000;consolidation
batch-consolidate-end;batch-58;2022-11-08 11:39:53.189000;consolidation
tote-finished;582;2022-11-08 11:39:53.189000;consolidation
add-to-batch_60;982;2022-11-08 11:42:26.581000;buffer
add-to-batch_60;102;2022-11-08 11:43:31.089000;buffer
add-to-batch_60;276;2022-11-08 11:43:35.364000;buffer
add-to-batch_60;370;2022-11-08 11:44:57.551000;buffer
add-to-batch_60;32;2022-11-08 11:45:37.438000;buffer
add-to-batch_60;884;2022-11-08 11:45:46.012000;buffer
add-to-batch_60;882;2022-11-08 11:46:07.468000;buffer
batch-full;batch-60;2022-11-08 11:46:07.468000;buffer
batch-release;batch-60;2022-11-08 11:46:07.468000;buffer
batch-pick-start;batch-60;2022-11-08 11:46:07.468000;buffer
new-batch;batch-61;2022-11-08 11:46:26.063000;buffer
add-to-batch_61;281;2022-11-08 11:46:26.063000;buffer
add-to-batch_61;788;2022-11-08 11:46:31.441000;buffer
add-to-batch_61;160;2022-11-08 11:46:38.208000;buffer
add-to-batch_61;372;2022-11-08 11:46:47.614000;buffer
add-to-batch_61;394;2022-11-08 11:46:53.741000;buffer
batch-pick-end;batch-59;2022-11-08 11:47:03.522000;buffer
batch-consolidate-start;batch-59;2022-11-08 11:47:03.522000;consolidation
tote-finished;262;2022-11-08 11:47:08.863000;consolidation
tote-finished;409;2022-11-08 11:47:15.659000;consolidation
tote-finished;430;2022-11-08 11:47:22.581000;consolidation
add-to-batch_61;682;2022-11-08 11:47:23.461000;buffer
tote-finished;950;2022-11-08 11:47:28.241000;consolidation
tote-finished;657;2022-11-08 11:47:34.755000;consolidation
tote-finished;909;2022-11-08 11:47:41.333000;consolidation
tote-finished;78;2022-11-08 11:47:47.391000;consolidation
tote-finished;34;2022-11-08 11:47:53.373000;consolidation
add-to-batch_61;217;2022-11-08 11:47:54.555000;buffer
tote-finished;730;2022-11-08 11:47:59.285000;consolidation
tote-finished;212;2022-11-08 11:48:05.824000;consolidation
tote-finished;282;2022-11-08 11:48:12.424000;consolidation
batch-consolidate-end;batch-59;2022-11-08 11:48:17.960000;consolidation
tote-finished;569;2022-11-08 11:48:17.960000;consolidation
add-to-batch_61;739;2022-11-08 11:48:45.143000;buffer
add-to-batch_61;760;2022-11-08 11:49:17.769000;buffer
add-to-batch_61;787;2022-11-08 11:51:13.412000;buffer
add-to-batch_61;45;2022-11-08 11:51:44.748000;buffer
add-to-batch_61;320;2022-11-08 11:52:36.054000;buffer
batch-full;batch-61;2022-11-08 11:52:36.054000;buffer
batch-release;batch-61;2022-11-08 11:52:36.054000;buffer
batch-pick-start;batch-61;2022-11-08 11:52:36.054000;buffer
new-batch;batch-62;2022-11-08 11:52:45.275000;buffer
add-to-batch_62;810;2022-11-08 11:52:45.275000;buffer
add-to-batch_62;173;2022-11-08 11:52:59.637000;buffer
add-to-batch_62;38;2022-11-08 11:53:12.399000;buffer
add-to-batch_62;322;2022-11-08 11:53:58.984000;buffer
add-to-batch_62;970;2022-11-08 11:54:24.785000;buffer
add-to-batch_62;753;2022-11-08 11:54:50.851000;buffer
add-to-batch_62;843;2022-11-08 11:55:36.678000;buffer
batch-pick-end;batch-60;2022-11-08 11:56:08.709000;buffer
batch-consolidate-start;batch-60;2022-11-08 11:56:08.709000;consolidation
add-to-batch_62;706;2022-11-08 11:56:13.622000;buffer
add-to-batch_62;195;2022-11-08 11:56:15.147000;buffer
tote-finished;358;2022-11-08 11:56:15.264000;consolidation
tote-finished;899;2022-11-08 11:56:21.993000;consolidation
tote-finished;878;2022-11-08 11:56:26.492000;consolidation
tote-finished;303;2022-11-08 11:56:33.592000;consolidation
tote-finished;737;2022-11-08 11:56:38.843000;consolidation
tote-finished;982;2022-11-08 11:56:43.237000;consolidation
tote-finished;102;2022-11-08 11:56:47.917000;consolidation
tote-finished;276;2022-11-08 11:56:54.156000;consolidation
tote-finished;370;2022-11-08 11:57:00.144000;consolidation
tote-finished;32;2022-11-08 11:57:06.305000;consolidation
tote-finished;884;2022-11-08 11:57:13.457000;consolidation
batch-consolidate-end;batch-60;2022-11-08 11:57:21.085000;consolidation
tote-finished;882;2022-11-08 11:57:21.085000;consolidation
batch-pick-end;batch-61;2022-11-08 11:58:52.234000;buffer
batch-consolidate-start;batch-61;2022-11-08 11:58:52.234000;consolidation
tote-finished;281;2022-11-08 11:58:57.397000;consolidation
tote-finished;788;2022-11-08 11:59:03.071000;consolidation
add-to-batch_62;54;2022-11-08 11:59:03.723000;buffer
tote-finished;160;2022-11-08 11:59:09.498000;consolidation
tote-finished;372;2022-11-08 11:59:15.341000;consolidation
tote-finished;394;2022-11-08 11:59:20.571000;consolidation
add-to-batch_62;587;2022-11-08 11:59:21.562000;buffer
tote-finished;682;2022-11-08 11:59:27.504000;consolidation
tote-finished;217;2022-11-08 11:59:35.370000;consolidation
tote-finished;739;2022-11-08 11:59:40.768000;consolidation
tote-finished;760;2022-11-08 11:59:47.658000;consolidation
tote-finished;787;2022-11-08 11:59:51.856000;consolidation
tote-finished;45;2022-11-08 11:59:58.124000;consolidation
batch-consolidate-end;batch-61;2022-11-08 12:00:05.094000;consolidation
tote-finished;320;2022-11-08 12:00:05.094000;consolidation
add-to-batch_62;652;2022-11-08 12:00:12.470000;buffer
batch-full;batch-62;2022-11-08 12:00:12.470000;buffer
batch-release;batch-62;2022-11-08 12:00:12.470000;buffer
batch-pick-start;batch-62;2022-11-08 12:00:12.470000;buffer
new-batch;batch-63;2022-11-08 12:00:13.068000;buffer
add-to-batch_63;772;2022-11-08 12:00:13.068000;buffer
add-to-batch_63;746;2022-11-08 12:00:47.205000;buffer
add-to-batch_63;97;2022-11-08 12:00:50.467000;buffer
add-to-batch_63;931;2022-11-08 12:01:46.295000;buffer
add-to-batch_63;736;2022-11-08 12:01:47.927000;buffer
add-to-batch_63;749;2022-11-08 12:02:22.518000;buffer
add-to-batch_63;392;2022-11-08 12:02:30.500000;buffer
add-to-batch_63;62;2022-11-08 12:03:50.145000;buffer
add-to-batch_63;606;2022-11-08 12:04:16.752000;buffer
add-to-batch_63;926;2022-11-08 12:04:38.757000;buffer
add-to-batch_63;254;2022-11-08 12:04:49.870000;buffer
add-to-batch_63;352;2022-11-08 12:04:52.708000;buffer
batch-full;batch-63;2022-11-08 12:04:52.708000;buffer
batch-release;batch-63;2022-11-08 12:04:52.708000;buffer
batch-pick-start;batch-63;2022-11-08 12:04:52.708000;buffer
new-batch;batch-64;2022-11-08 12:06:10.205000;buffer
add-to-batch_64;65;2022-11-08 12:06:10.205000;buffer
add-to-batch_64;784;2022-11-08 12:06:15.316000;buffer
add-to-batch_64;691;2022-11-08 12:06:34.194000;buffer
batch-pick-end;batch-62;2022-11-08 12:06:41.655000;buffer
batch-consolidate-start;batch-62;2022-11-08 12:06:41.655000;consolidation
tote-finished;810;2022-11-08 12:06:46.944000;consolidation
add-to-batch_64;158;2022-11-08 12:06:46.993000;buffer
tote-finished;173;2022-11-08 12:06:54.068000;consolidation
add-to-batch_64;710;2022-11-08 12:06:57.399000;buffer
add-to-batch_64;997;2022-11-08 12:07:00.500000;buffer
tote-finished;38;2022-11-08 12:07:01.445000;consolidation
tote-finished;322;2022-11-08 12:07:06.201000;consolidation
tote-finished;970;2022-11-08 12:07:12.484000;consolidation
add-to-batch_64;255;2022-11-08 12:07:17.457000;buffer
tote-finished;753;2022-11-08 12:07:19.107000;consolidation
add-to-batch_64;963;2022-11-08 12:07:21.914000;buffer
add-to-batch_64;16;2022-11-08 12:07:23.087000;buffer
tote-finished;843;2022-11-08 12:07:23.089000;consolidation
tote-finished;706;2022-11-08 12:07:29.609000;consolidation
tote-finished;195;2022-11-08 12:07:34.632000;consolidation
tote-finished;54;2022-11-08 12:07:41.291000;consolidation
tote-finished;587;2022-11-08 12:07:46.187000;consolidation
batch-consolidate-end;batch-62;2022-11-08 12:07:51.129000;consolidation
tote-finished;652;2022-11-08 12:07:51.129000;consolidation
add-to-batch_64;948;2022-11-08 12:08:15.533000;buffer
add-to-batch_64;795;2022-11-08 12:10:53.957000;buffer
add-to-batch_64;599;2022-11-08 12:11:31.230000;buffer
batch-full;batch-64;2022-11-08 12:11:31.230000;buffer
batch-release;batch-64;2022-11-08 12:11:31.230000;buffer
batch-pick-start;batch-64;2022-11-08 12:11:31.230000;buffer
new-batch;batch-65;2022-11-08 12:12:15.850000;buffer
add-to-batch_65;920;2022-11-08 12:12:15.850000;buffer
add-to-batch_65;912;2022-11-08 12:12:32.703000;buffer
add-to-batch_65;999;2022-11-08 12:12:34.303000;buffer
add-to-batch_65;631;2022-11-08 12:13:41.406000;buffer
add-to-batch_65;421;2022-11-08 12:14:25.959000;buffer
add-to-batch_65;60;2022-11-08 12:14:33.500000;buffer
add-to-batch_65;247;2022-11-08 12:15:01.412000;buffer
batch-pick-end;batch-63;2022-11-08 12:15:40.052000;buffer
batch-consolidate-start;batch-63;2022-11-08 12:15:40.052000;consolidation
tote-finished;772;2022-11-08 12:15:45.565000;consolidation
add-to-batch_65;763;2022-11-08 12:15:49.432000;buffer
tote-finished;746;2022-11-08 12:15:50.768000;consolidation
tote-finished;97;2022-11-08 12:15:56.893000;consolidation
tote-finished;931;2022-11-08 12:16:02.959000;consolidation
add-to-batch_65;209;2022-11-08 12:16:05.748000;buffer
tote-finished;736;2022-11-08 12:16:08.343000;consolidation
tote-finished;749;2022-11-08 12:16:14.169000;consolidation
add-to-batch_65;451;2022-11-08 12:16:14.774000;buffer
tote-finished;392;2022-11-08 12:16:21.210000;consolidation
tote-finished;62;2022-11-08 12:16:26.251000;consolidation
tote-finished;606;2022-11-08 12:16:30.064000;consolidation
tote-finished;926;2022-11-08 12:16:34.525000;consolidation
tote-finished;254;2022-11-08 12:16:39.911000;consolidation
add-to-batch_65;665;2022-11-08 12:16:40.031000;buffer
batch-consolidate-end;batch-63;2022-11-08 12:16:45.501000;consolidation
tote-finished;352;2022-11-08 12:16:45.501000;consolidation
add-to-batch_65;960;2022-11-08 12:17:31.808000;buffer
batch-full;batch-65;2022-11-08 12:17:31.808000;buffer
batch-release;batch-65;2022-11-08 12:17:31.808000;buffer
batch-pick-start;batch-65;2022-11-08 12:17:31.808000;buffer
new-batch;batch-66;2022-11-08 12:17:37.740000;buffer
add-to-batch_66;170;2022-11-08 12:17:37.740000;buffer
add-to-batch_66;243;2022-11-08 12:17:50.417000;buffer
add-to-batch_66;879;2022-11-08 12:17:50.566000;buffer
add-to-batch_66;791;2022-11-08 12:18:16.024000;buffer
add-to-batch_66;694;2022-11-08 12:18:43.812000;buffer
add-to-batch_66;660;2022-11-08 12:19:51.871000;buffer
add-to-batch_66;184;2022-11-08 12:20:31.850000;buffer
add-to-batch_66;859;2022-11-08 12:20:35.534000;buffer
add-to-batch_66;591;2022-11-08 12:20:48.260000;buffer
add-to-batch_66;138;2022-11-08 12:21:39.718000;buffer
add-to-batch_66;639;2022-11-08 12:22:33.348000;buffer
add-to-batch_66;168;2022-11-08 12:22:49.403000;buffer
batch-full;batch-66;2022-11-08 12:22:49.403000;buffer
batch-release;batch-66;2022-11-08 12:22:49.403000;buffer
batch-pick-start;batch-66;2022-11-08 12:22:49.403000;buffer
new-batch;batch-67;2022-11-08 12:23:00.548000;buffer
add-to-batch_67;894;2022-11-08 12:23:00.548000;buffer
add-to-batch_67;263;2022-11-08 12:23:33.458000;buffer
add-to-batch_67;148;2022-11-08 12:23:47.982000;buffer
add-to-batch_67;210;2022-11-08 12:23:56.975000;buffer
add-to-batch_67;728;2022-11-08 12:23:58.617000;buffer
batch-pick-end;batch-64;2022-11-08 12:24:44.832000;buffer
batch-consolidate-start;batch-64;2022-11-08 12:24:44.832000;consolidation
tote-finished;65;2022-11-08 12:24:50.612000;consolidation
batch-pick-end;batch-65;2022-11-08 12:24:54.913000;buffer
batch-consolidate-start;batch-65;2022-11-08 12:24:54.913000;consolidation
tote-finished;784;2022-11-08 12:24:58.094000;consolidation
tote-finished;920;2022-11-08 12:25:01.301000;consolidation
tote-finished;691;2022-11-08 12:25:05.957000;consolidation
tote-finished;912;2022-11-08 12:25:08.263000;consolidation
tote-finished;158;2022-11-08 12:25:11.870000;consolidation
tote-finished;999;2022-11-08 12:25:16.134000;consolidation
tote-finished;710;2022-11-08 12:25:19.642000;consolidation
tote-finished;631;2022-11-08 12:25:22.749000;consolidation
tote-finished;421;2022-11-08 12:25:27.008000;consolidation
tote-finished;997;2022-11-08 12:25:27.624000;consolidation
tote-finished;255;2022-11-08 12:25:32.180000;consolidation
tote-finished;60;2022-11-08 12:25:33.430000;consolidation
add-to-batch_67;877;2022-11-08 12:25:33.926000;buffer
tote-finished;247;2022-11-08 12:25:38.045000;consolidation
tote-finished;963;2022-11-08 12:25:40.121000;consolidation
tote-finished;763;2022-11-08 12:25:43.205000;consolidation
tote-finished;16;2022-11-08 12:25:46.664000;consolidation
tote-finished;209;2022-11-08 12:25:49.781000;consolidation
tote-finished;948;2022-11-08 12:25:53.822000;consolidation
tote-finished;451;2022-11-08 12:25:56.271000;consolidation
tote-finished;795;2022-11-08 12:26:00.847000;consolidation
tote-finished;665;2022-11-08 12:26:03.698000;consolidation
batch-consolidate-end;batch-64;2022-11-08 12:26:07.291000;consolidation
tote-finished;599;2022-11-08 12:26:07.291000;consolidation
batch-consolidate-end;batch-65;2022-11-08 12:26:11.279000;consolidation
tote-finished;960;2022-11-08 12:26:11.279000;consolidation
add-to-batch_67;602;2022-11-08 12:26:31.723000;buffer
add-to-batch_67;678;2022-11-08 12:26:59.329000;buffer
add-to-batch_67;104;2022-11-08 12:27:23.585000;buffer
add-to-batch_67;379;2022-11-08 12:28:27.451000;buffer
add-to-batch_67;936;2022-11-08 12:29:18.517000;buffer
add-to-batch_67;268;2022-11-08 12:29:55.800000;buffer
batch-full;batch-67;2022-11-08 12:29:55.800000;buffer
batch-release;batch-67;2022-11-08 12:29:55.800000;buffer
batch-pick-start;batch-67;2022-11-08 12:29:55.800000;buffer
new-batch;batch-68;2022-11-08 12:30:53.601000;buffer
add-to-batch_68;765;2022-11-08 12:30:53.601000;buffer
add-to-batch_68;361;2022-11-08 12:31:47.332000;buffer
add-to-batch_68;700;2022-11-08 12:32:50.797000;buffer
add-to-batch_68;224;2022-11-08 12:33:15.390000;buffer
batch-pick-end;batch-66;2022-11-08 12:33:54.022000;buffer
batch-consolidate-start;batch-66;2022-11-08 12:33:54.022000;consolidation
add-to-batch_68;548;2022-11-08 12:34:00.418000;buffer
tote-finished;170;2022-11-08 12:34:00.939000;consolidation
tote-finished;243;2022-11-08 12:34:05.804000;consolidation
tote-finished;879;2022-11-08 12:34:12.991000;consolidation
add-to-batch_68;465;2022-11-08 12:34:18.968000;buffer
tote-finished;791;2022-11-08 12:34:19.831000;consolidation
add-to-batch_68;130;2022-11-08 12:34:24.203000;buffer
tote-finished;694;2022-11-08 12:34:26.010000;consolidation
tote-finished;660;2022-11-08 12:34:32.752000;consolidation
tote-finished;184;2022-11-08 12:34:40.103000;consolidation
tote-finished;859;2022-11-08 12:34:44.781000;consolidation
tote-finished;591;2022-11-08 12:34:52.103000;consolidation
add-to-batch_68;449;2022-11-08 12:34:52.607000;buffer
add-to-batch_68;489;2022-11-08 12:34:54.562000;buffer
tote-finished;138;2022-11-08 12:34:59.633000;consolidation
tote-finished;639;2022-11-08 12:35:04.987000;consolidation
batch-consolidate-end;batch-66;2022-11-08 12:35:11.257000;consolidation
tote-finished;168;2022-11-08 12:35:11.257000;consolidation
add-to-batch_68;491;2022-11-08 12:35:38.903000;buffer
add-to-batch_68;163;2022-11-08 12:36:05.323000;buffer
add-to-batch_68;265;2022-11-08 12:36:40.749000;buffer
batch-full;batch-68;2022-11-08 12:36:40.749000;buffer
batch-release;batch-68;2022-11-08 12:36:40.749000;buffer
batch-pick-start;batch-68;2022-11-08 12:36:40.749000;buffer
new-batch;batch-69;2022-11-08 12:37:02.801000;buffer
add-to-batch_69;407;2022-11-08 12:37:02.801000;buffer
add-to-batch_69;44;2022-11-08 12:37:04.661000;buffer
batch-pick-end;batch-67;2022-11-08 12:37:12.539000;buffer
batch-consolidate-start;batch-67;2022-11-08 12:37:12.539000;consolidation
tote-finished;894;2022-11-08 12:37:18.152000;consolidation
tote-finished;263;2022-11-08 12:37:23.249000;consolidation
add-to-batch_69;11;2022-11-08 12:37:24.889000;buffer
tote-finished;148;2022-11-08 12:37:29.932000;consolidation
tote-finished;210;2022-11-08 12:37:35.396000;consolidation
tote-finished;728;2022-11-08 12:37:42.644000;consolidation
tote-finished;877;2022-11-08 12:37:47.836000;consolidation
tote-finished;602;2022-11-08 12:37:52.326000;consolidation
tote-finished;678;2022-11-08 12:37:58.724000;consolidation
tote-finished;104;2022-11-08 12:38:05.687000;consolidation
add-to-batch_69;794;2022-11-08 12:38:06.723000;buffer
tote-finished;379;2022-11-08 12:38:12.316000;consolidation
tote-finished;936;2022-11-08 12:38:18.891000;consolidation
batch-consolidate-end;batch-67;2022-11-08 12:38:23.357000;consolidation
tote-finished;268;2022-11-08 12:38:23.357000;consolidation
add-to-batch_69;699;2022-11-08 12:38:49.378000;buffer
add-to-batch_69;522;2022-11-08 12:39:40.177000;buffer
add-to-batch_69;1;2022-11-08 12:40:43.635000;buffer
add-to-batch_69;967;2022-11-08 12:40:48.559000;buffer
add-to-batch_69;200;2022-11-08 12:40:49.542000;buffer
add-to-batch_69;785;2022-11-08 12:40:52.927000;buffer
add-to-batch_69;871;2022-11-08 12:41:05.941000;buffer
add-to-batch_69;85;2022-11-08 12:41:24.024000;buffer
batch-full;batch-69;2022-11-08 12:41:24.024000;buffer
batch-release;batch-69;2022-11-08 12:41:24.024000;buffer
batch-pick-start;batch-69;2022-11-08 12:41:24.024000;buffer
new-batch;batch-70;2022-11-08 12:41:31.353000;buffer
add-to-batch_70;993;2022-11-08 12:41:31.353000;buffer
add-to-batch_70;693;2022-11-08 12:42:28.963000;buffer
add-to-batch_70;755;2022-11-08 12:42:43.420000;buffer
add-to-batch_70;299;2022-11-08 12:43:30.138000;buffer
add-to-batch_70;725;2022-11-08 12:44:41.347000;buffer
add-to-batch_70;24;2022-11-08 12:44:55.063000;buffer
batch-pick-end;batch-68;2022-11-08 12:45:32.777000;buffer
batch-consolidate-start;batch-68;2022-11-08 12:45:32.777000;consolidation
tote-finished;765;2022-11-08 12:45:38.347000;consolidation
add-to-batch_70;622;2022-11-08 12:45:43.725000;buffer
tote-finished;361;2022-11-08 12:45:44.526000;consolidation
add-to-batch_70;494;2022-11-08 12:45:48.830000;buffer
tote-finished;700;2022-11-08 12:45:49.197000;consolidation
tote-finished;224;2022-11-08 12:45:54.134000;consolidation
tote-finished;548;2022-11-08 12:45:59.111000;consolidation
tote-finished;465;2022-11-08 12:46:05.526000;consolidation
tote-finished;130;2022-11-08 12:46:13.520000;consolidation
tote-finished;449;2022-11-08 12:46:19.506000;consolidation
tote-finished;489;2022-11-08 12:46:23.802000;consolidation
tote-finished;491;2022-11-08 12:46:32.306000;consolidation
add-to-batch_70;981;2022-11-08 12:46:37.806000;buffer
tote-finished;163;2022-11-08 12:46:38.386000;consolidation
batch-consolidate-end;batch-68;2022-11-08 12:46:45.663000;consolidation
tote-finished;265;2022-11-08 12:46:45.663000;consolidation
add-to-batch_70;189;2022-11-08 12:46:49.993000;buffer
add-to-batch_70;283;2022-11-08 12:46:52.311000;buffer
add-to-batch_70;560;2022-11-08 12:46:54.369000;buffer
batch-full;batch-70;2022-11-08 12:46:54.369000;buffer
batch-release;batch-70;2022-11-08 12:46:54.369000;buffer
batch-pick-start;batch-70;2022-11-08 12:46:54.369000;buffer
batch-pick-end;batch-69;2022-11-08 12:47:28.900000;buffer
batch-consolidate-start;batch-69;2022-11-08 12:47:28.900000;consolidation
tote-finished;407;2022-11-08 12:47:34.570000;consolidation
tote-finished;44;2022-11-08 12:47:40.313000;consolidation
new-batch;batch-71;2022-11-08 12:47:43.770000;buffer
add-to-batch_71;234;2022-11-08 12:47:43.770000;buffer
tote-finished;11;2022-11-08 12:47:46.212000;consolidation
tote-finished;794;2022-11-08 12:47:52.745000;consolidation
tote-finished;699;2022-11-08 12:47:59.728000;consolidation
add-to-batch_71;21;2022-11-08 12:48:05.275000;buffer
tote-finished;522;2022-11-08 12:48:06.559000;consolidation
tote-finished;1;2022-11-08 12:48:15.075000;consolidation
tote-finished;967;2022-11-08 12:48:20.526000;consolidation
tote-finished;200;2022-11-08 12:48:26.042000;consolidation
add-to-batch_71;571;2022-11-08 12:48:28.433000;buffer
tote-finished;785;2022-11-08 12:48:32.495000;consolidation
tote-finished;871;2022-11-08 12:48:38.774000;consolidation
batch-consolidate-end;batch-69;2022-11-08 12:48:47.317000;consolidation
tote-finished;85;2022-11-08 12:48:47.317000;consolidation
add-to-batch_71;554;2022-11-08 12:48:56.622000;buffer
add-to-batch_71;216;2022-11-08 12:50:16.388000;buffer
add-to-batch_71;455;2022-11-08 12:50:23.421000;buffer
add-to-batch_71;20;2022-11-08 12:50:48.830000;buffer
add-to-batch_71;596;2022-11-08 12:50:51.868000;buffer
add-to-batch_71;164;2022-11-08 12:51:35.614000;buffer
add-to-batch_71;191;2022-11-08 12:51:43.783000;buffer
add-to-batch_71;67;2022-11-08 12:52:16.332000;buffer
add-to-batch_71;264;2022-11-08 12:52:49.153000;buffer
batch-full;batch-71;2022-11-08 12:52:49.153000;buffer
batch-release;batch-71;2022-11-08 12:52:49.153000;buffer
batch-pick-start;batch-71;2022-11-08 12:52:49.153000;buffer
new-batch;batch-72;2022-11-08 12:53:02.477000;buffer
add-to-batch_72;172;2022-11-08 12:53:02.477000;buffer
add-to-batch_72;667;2022-11-08 12:53:03.382000;buffer
add-to-batch_72;757;2022-11-08 12:53:17.051000;buffer
add-to-batch_72;589;2022-11-08 12:54:03.620000;buffer
add-to-batch_72;246;2022-11-08 12:54:15.841000;buffer
add-to-batch_72;302;2022-11-08 12:55:01.798000;buffer
add-to-batch_72;72;2022-11-08 12:55:11.445000;buffer
add-to-batch_72;208;2022-11-08 12:55:27.863000;buffer
batch-pick-end;batch-70;2022-11-08 12:56:24.518000;buffer
batch-consolidate-start;batch-70;2022-11-08 12:56:24.518000;consolidation
tote-finished;993;2022-11-08 12:56:29.467000;consolidation
tote-finished;693;2022-11-08 12:56:36.685000;consolidation
tote-finished;755;2022-11-08 12:56:44.557000;consolidation
tote-finished;299;2022-11-08 12:56:51.906000;consolidation
tote-finished;725;2022-11-08 12:56:57.906000;consolidation
add-to-batch_72;996;2022-11-08 12:57:02.872000;buffer
tote-finished;24;2022-11-08 12:57:04.696000;consolidation
tote-finished;622;2022-11-08 12:57:10.156000;consolidation
tote-finished;494;2022-11-08 12:57:16.079000;consolidation
tote-finished;981;2022-11-08 12:57:21.595000;consolidation
tote-finished;189;2022-11-08 12:57:27.926000;consolidation
tote-finished;283;2022-11-08 12:57:33.559000;consolidation
batch-consolidate-end;batch-70;2022-11-08 12:57:39.680000;consolidation
tote-finished;560;2022-11-08 12:57:39.680000;consolidation
add-to-batch_72;215;2022-11-08 12:57:57.785000;buffer
add-to-batch_72;821;2022-11-08 13:00:01.558000;buffer
add-to-batch_72;310;2022-11-08 13:00:13.900000;buffer
batch-full;batch-72;2022-11-08 13:00:13.900000;buffer
batch-release;batch-72;2022-11-08 13:00:13.900000;buffer
batch-pick-start;batch-72;2022-11-08 13:00:13.900000;buffer
new-batch;batch-73;2022-11-08 13:00:48.490000;buffer
add-to-batch_73;15;2022-11-08 13:00:48.490000;buffer
add-to-batch_73;269;2022-11-08 13:01:06.234000;buffer
add-to-batch_73;231;2022-11-08 13:01:54.962000;buffer
add-to-batch_73;49;2022-11-08 13:02:01.726000;buffer
add-to-batch_73;732;2022-11-08 13:02:09.151000;buffer
add-to-batch_73;893;2022-11-08 13:02:09.904000;buffer
add-to-batch_73;924;2022-11-08 13:02:41.101000;buffer
add-to-batch_73;55;2022-11-08 13:04:04.756000;buffer
add-to-batch_73;142;2022-11-08 13:05:00.575000;buffer
batch-pick-end;batch-71;2022-11-08 13:06:13.542000;buffer
batch-consolidate-start;batch-71;2022-11-08 13:06:13.542000;consolidation
add-to-batch_73;722;2022-11-08 13:06:18.293000;buffer
tote-finished;234;2022-11-08 13:06:20.873000;consolidation
add-to-batch_73;411;2022-11-08 13:06:23.355000;buffer
tote-finished;21;2022-11-08 13:06:27.150000;consolidation
tote-finished;571;2022-11-08 13:06:33.657000;consolidation
tote-finished;554;2022-11-08 13:06:41.406000;consolidation
tote-finished;216;2022-11-08 13:06:48.332000;consolidation
tote-finished;455;2022-11-08 13:06:54.530000;consolidation
tote-finished;20;2022-11-08 13:07:00.480000;consolidation
tote-finished;596;2022-11-08 13:07:07.200000;consolidation
tote-finished;164;2022-11-08 13:07:13.737000;consolidation
add-to-batch_73;913;2022-11-08 13:07:17.278000;buffer
batch-full;batch-73;2022-11-08 13:07:17.278000;buffer
batch-release;batch-73;2022-11-08 13:07:17.278000;buffer
batch-pick-start;batch-73;2022-11-08 13:07:17.278000;buffer
tote-finished;191;2022-11-08 13:07:19.764000;consolidation
tote-finished;67;2022-11-08 13:07:23.169000;consolidation
batch-consolidate-end;batch-71;2022-11-08 13:07:27.903000;consolidation
tote-finished;264;2022-11-08 13:07:27.903000;consolidation
new-batch;batch-74;2022-11-08 13:07:32.142000;buffer
add-to-batch_74;956;2022-11-08 13:07:32.142000;buffer
add-to-batch_74;740;2022-11-08 13:07:42.280000;buffer
add-to-batch_74;841;2022-11-08 13:07:45.653000;buffer
add-to-batch_74;905;2022-11-08 13:08:15.539000;buffer
add-to-batch_74;295;2022-11-08 13:08:40.971000;buffer
add-to-batch_74;980;2022-11-08 13:11:04.307000;buffer
add-to-batch_74;724;2022-11-08 13:11:44.585000;buffer
add-to-batch_74;456;2022-11-08 13:11:48.957000;buffer
add-to-batch_74;418;2022-11-08 13:12:17.432000;buffer
add-to-batch_74;702;2022-11-08 13:12:40.101000;buffer
add-to-batch_74;647;2022-11-08 13:13:06.037000;buffer
batch-pick-end;batch-72;2022-11-08 13:13:31.160000;buffer
batch-consolidate-start;batch-72;2022-11-08 13:13:31.160000;consolidation
tote-finished;172;2022-11-08 13:13:38.148000;consolidation
tote-finished;667;2022-11-08 13:13:44.597000;consolidation
tote-finished;757;2022-11-08 13:13:51.095000;consolidation
tote-finished;589;2022-11-08 13:13:59.225000;consolidation
